account_id,ltd_sales,ytd_sales,ly_sales,ytd_remake,product_lines,yoy_growth_pct,remake_rate_pct
THOJOYFL,454.99,0.0,0.0,0.0,2,0.0,0.0
THOJAS,453.0,0.0,0.0,0.0,2,0.0,0.0
TEURIL,453.0,0.0,0.0,0.0,2,0.0,0.0
CRUAAR,452.49,0.0,0.0,0.0,2,0.0,0.0
VILSAN,450.99,0.0,0.0,0.0,2,0.0,0.0
DUFHEA,450.5,0.0,0.0,0.0,4,0.0,0.0
MARRICLF,450.0,0.0,0.0,0.0,2,0.0,0.0
HARWILL,449.97,0.0,0.0,0.0,2,0.0,0.0
KOLANN,449.97,0.0,0.0,0.0,2,0.0,0.0
COLDENT,449.88,0.0,0.0,0.0,1,0.0,0.0
VATTSV,449.5,0.0,0.0,0.0,3,0.0,0.0
LUKMIC,448.99,0.0,0.0,0.0,2,0.0,0.0
OGADEL,448.99,0.0,0.0,0.0,2,0.0,0.0
ROMJULOA,448.96000000000004,0.0,0.0,0.0,3,0.0,0.0
AMISAN,448.5,0.0,0.0,0.0,3,0.0,0.0
MULPAU,448.5,0.0,0.0,0.0,2,0.0,0.0
DORSTE,446.5,0.0,0.0,0.0,2,0.0,0.0
VALSPY,445.0,0.0,0.0,0.0,2,0.0,0.0
LEEJONRV,444.0,0.0,0.0,0.0,3,0.0,0.0
WELKEVNAP2,442.75,0.0,0.0,0.0,4,0.0,0.0
HYNJEF,442.5,0.0,0.0,0.0,2,0.0,0.0
BOOBAR,442.5,0.0,0.0,0.0,2,0.0,0.0
DOOPAU,441.0,0.0,0.0,0.0,2,0.0,0.0
KHAOME,440.99,0.0,0.0,0.0,3,0.0,0.0
MESJOR,440.5,0.0,0.0,0.0,2,0.0,0.0
CZEBOHL,439.99,439.99,0.0,0.0,2,0.0,0.0
ROGMIC,439.5,0.0,0.0,0.0,3,0.0,0.0
PARREN,439.5,0.0,0.0,0.0,2,0.0,0.0
LEICHR,439.5,0.0,0.0,0.0,2,0.0,0.0
SUTBOZLV,439.0,0.0,0.0,0.0,5,0.0,0.0
SIMSAM,438.74,0.0,0.0,0.0,3,0.0,0.0
SINSUNBU,438.47,0.0,438.47,0.0,2,-100.0,0.0
CHAMEL,438.24,0.0,0.0,0.0,5,0.0,0.0
BLONAN,438.0,0.0,0.0,0.0,2,0.0,0.0
FAIMATSTCH,435.0,0.0,0.0,0.0,2,0.0,0.0
DELMAR,434.97,0.0,0.0,0.0,3,0.0,0.0
HAGBET,434.94,0.0,0.0,0.0,3,0.0,0.0
DACELLWO,433.23,0.0,125.0,0.0,4,-100.0,0.0
APPJOE,433.0,0.0,0.0,0.0,3,0.0,0.0
ROVDAN,432.0,0.0,0.0,0.0,2,0.0,0.0
LOVJAMTX,431.5,0.0,0.0,0.0,2,0.0,0.0
DENCER,431.0,0.0,0.0,0.0,2,0.0,0.0
DALGREPA,430.99,0.0,430.99,0.0,2,-100.0,0.0
GRACHA,429.5,0.0,0.0,0.0,3,0.0,0.0
ESPSTEDOW,428.89,0.0,0.0,0.0,4,0.0,0.0
NICWIL,428.0,0.0,0.0,0.0,3,0.0,0.0
SALMEM,427.96000000000004,0.0,0.0,0.0,2,0.0,0.0
STROMCHR,426.49,0.0,0.0,0.0,4,0.0,0.0
ROSANTSL,426.49,0.0,0.0,0.0,2,0.0,0.0
MEDANN,425.5,0.0,0.0,0.0,2,0.0,0.0
SILROS,422.5,0.0,0.0,0.0,3,0.0,0.0
MAUMAT,421.5,0.0,0.0,0.0,2,0.0,0.0
NAEIZZCH,421.0,0.0,0.0,0.0,2,0.0,0.0
MORMICVH,420.0,0.0,0.0,0.0,2,0.0,0.0
DAVJOH,419.0,0.0,0.0,0.0,2,0.0,0.0
PATAMR,419.0,0.0,0.0,0.0,2,0.0,0.0
KHAALI,418.95,359.96,58.989999999999995,0.0,3,510.2,0.0
PATSHE,418.5,0.0,0.0,0.0,3,0.0,0.0
KOZANNSU,415.95,0.0,0.0,0.0,4,0.0,0.0
HERITDENT,414.5,0.0,0.0,0.0,3,0.0,0.0
BRAMICSCH,414.0,0.0,0.0,0.0,2,0.0,0.0
CONDEA,414.0,0.0,0.0,0.0,2,0.0,0.0
DENBUR,414.0,0.0,414.0,0.0,2,-100.0,0.0
SHATRI,413.96,0.0,0.0,0.0,2,0.0,0.0
GRILOR,413.0,0.0,0.0,0.0,2,0.0,0.0
KAHPET,412.5,0.0,0.0,0.0,2,0.0,0.0
DACELL,411.99,0.0,0.0,0.0,3,0.0,0.0
HOAEMI,411.96,0.0,0.0,0.0,3,0.0,0.0
MALRYAOF,411.0,0.0,0.0,0.0,3,0.0,0.0
EZZALI,411.0,0.0,0.0,0.0,5,0.0,0.0
ROSMELCH,410.98,0.0,238.99,0.0,4,-100.0,0.0
YONDIYMO,406.99,0.0,0.0,0.0,2,0.0,0.0
CUNCHR,405.0,0.0,0.0,0.0,2,0.0,0.0
PATRAJWL,404.0,0.0,89.0,0.0,1,-100.0,0.0
LEDJOR,403.5,0.0,0.0,0.0,3,0.0,0.0
HONPAT,403.25,0.0,0.0,0.0,3,0.0,0.0
KOCTER,403.0,0.0,0.0,0.0,2,0.0,0.0
FACRICPH,403.0,0.0,403.0,0.0,3,-100.0,0.0
BROEAR,400.0,0.0,0.0,0.0,3,0.0,0.0
LSKDEN,400.0,0.0,0.0,0.0,2,0.0,0.0
BIGMAR,400.0,0.0,0.0,0.0,1,0.0,0.0
QUICHR,399.0,0.0,0.0,0.0,1,0.0,0.0
LAKTAS,395.0,0.0,0.0,0.0,3,0.0,0.0
DOWALA,394.5,0.0,0.0,0.0,2,0.0,0.0
KEMJAS,394.5,0.0,0.0,0.0,3,0.0,0.0
FORJOH,394.0,0.0,0.0,0.0,2,0.0,0.0
CASVIVDES,393.48,0.0,0.0,0.0,3,0.0,0.0
MOYPHI,393.0,0.0,0.0,0.0,2,0.0,0.0
PEAMAT,392.5,0.0,0.0,0.0,2,0.0,0.0
SHEGEOB,388.5,0.0,0.0,0.0,4,0.0,0.0
GRIANN,388.0,0.0,0.0,0.0,2,0.0,0.0
BLOSPE,387.5,0.0,0.0,0.0,3,0.0,0.0
JONEMI,387.49,0.0,0.0,0.0,3,0.0,0.0
BERJOS,385.99,0.0,123.99000000000001,0.0,3,-100.0,0.0
STICLA,385.0,0.0,385.0,0.0,2,-100.0,0.0
AKBTABBB,384.25,0.0,0.0,0.0,3,0.0,0.0
HOFNATCH,384.0,0.0,0.0,0.0,2,0.0,0.0
TELMEG,383.72,0.0,0.0,0.0,3,0.0,0.0
MCCKATLOY,383.0,0.0,0.0,0.0,2,0.0,0.0
YAOWILHOM,380.98,0.0,0.0,0.0,3,0.0,0.0
BHOJAVVP,380.0,0.0,0.0,0.0,3,0.0,0.0
FACRIC,379.5,0.0,0.0,0.0,5,0.0,0.0
GUAGILWS,379.0,0.0,379.0,0.0,1,-100.0,0.0
ROSPAU,379.0,0.0,379.0,0.0,1,-100.0,0.0
MCADAM,379.0,0.0,379.0,0.0,1,-100.0,0.0
ABRORL,378.95,0.0,222.96,0.0,3,-100.0,0.0
MATEDD,378.5,0.0,0.0,0.0,2,0.0,0.0
LUBJAN,377.64,0.0,0.0,0.0,3,0.0,0.0
BERANG,377.0,0.0,0.0,0.0,3,0.0,0.0
HERPAU,376.5,0.0,0.0,0.0,2,0.0,0.0
ZYMKAS,375.0,0.0,0.0,0.0,2,0.0,0.0
ALQALI,374.0,0.0,0.0,0.0,1,0.0,0.0
DROELI,374.0,0.0,0.0,0.0,1,0.0,0.0
SYEMAJ,373.75,0.0,0.0,0.0,3,0.0,0.0
WILCHR,372.98,0.0,0.0,0.0,3,0.0,0.0
GILMIK,372.25,0.0,0.0,0.0,2,0.0,0.0
ORIVAL,369.5,0.0,0.0,0.0,3,0.0,0.0
DOMDAN,369.0,0.0,0.0,0.0,2,0.0,0.0
BARMAR,368.5,0.0,0.0,0.0,2,0.0,0.0
GRAMARCH,368.15999999999997,0.0,0.0,0.0,4,0.0,0.0
OLEGREWP,367.0,0.0,0.0,0.0,1,0.0,0.0
FUENUBSAND,366.0,0.0,0.0,0.0,2,0.0,0.0
PATULK,364.98,0.0,0.0,0.0,3,0.0,0.0
PATSHI,364.5,0.0,0.0,0.0,3,0.0,0.0
MOOJOH,361.5,0.0,0.0,0.0,2,0.0,0.0
ERNMAR,361.0,0.0,0.0,0.0,3,0.0,0.0
MABROB,357.0,0.0,0.0,0.0,2,0.0,0.0
SHADHAWC,357.0,0.0,0.0,0.0,3,0.0,0.0
FIAEVA,357.0,0.0,0.0,0.0,3,0.0,0.0
FIAEVAB,356.5,0.0,0.0,0.0,3,0.0,0.0
MANSIR,355.0,0.0,355.0,0.0,1,-100.0,0.0
LEEJAYBILL,352.25,89.0,263.25,0.0,5,-66.2,0.0
LASJEN,350.98,0.0,0.0,0.0,3,0.0,0.0
POTGRE,349.5,0.0,0.0,0.0,5,0.0,0.0
SCHMICBG,349.0,0.0,0.0,0.0,3,0.0,0.0
MILMIL,349.0,0.0,0.0,0.0,2,0.0,0.0
DUEETHVI,348.94000000000005,0.0,0.0,0.0,2,0.0,0.0
TELWIL,347.5,0.0,0.0,0.0,2,0.0,0.0
PATHARMC,347.5,0.0,0.0,0.0,2,0.0,0.0
ARASALOS,347.0,0.0,0.0,0.0,2,0.0,0.0
AFFDEN,346.0,0.0,0.0,0.0,1,0.0,0.0
BERJES,345.0,0.0,0.0,0.0,1,0.0,0.0
CONJON,345.0,207.0,138.0,0.0,2,50.0,0.0
ROKTHE,344.0,0.0,0.0,0.0,2,0.0,0.0
BERGRE,340.98,0.0,156.98000000000002,0.0,3,-100.0,0.0
GRABEN,338.98,0.0,338.98,0.0,3,-100.0,0.0
LEEISA,338.94000000000005,0.0,0.0,0.0,2,0.0,0.0
HORSHA,337.55,0.0,0.0,0.0,5,0.0,0.0
CARTAI,337.5,0.0,0.0,0.0,3,0.0,0.0
NOTPET,332.5,0.0,0.0,0.0,5,0.0,0.0
CANMICLOM,332.5,0.0,0.0,0.0,4,0.0,0.0
MCCREB,332.0,0.0,0.0,0.0,3,0.0,0.0
JAHMAL,331.99,0.0,0.0,0.0,3,0.0,0.0
RUTPHI,331.5,0.0,0.0,0.0,2,0.0,0.0
DISJAM,331.25,0.0,0.0,0.0,6,0.0,0.0
MATFELLV,330.5,0.0,0.0,0.0,2,0.0,0.0
MITMIC,330.0,0.0,0.0,0.0,1,0.0,0.0
SARSACP,330.0,0.0,0.0,0.0,3,0.0,0.0
DEVJAZ,329.99,0.0,0.0,0.0,3,0.0,0.0
PERLUICH,329.98,0.0,329.98,0.0,2,-100.0,0.0
BARDON,329.5,0.0,0.0,0.0,2,0.0,0.0
JAIGUNBR,329.0,0.0,0.0,0.0,2,0.0,0.0
PATAVAPA,328.99,0.0,0.0,0.0,2,0.0,0.0
KASJAMMU,328.97,0.0,0.0,0.0,2,0.0,0.0
HAXENE,328.5,0.0,0.0,0.0,2,0.0,0.0
FATKEV,328.5,0.0,0.0,0.0,5,0.0,0.0
RAMMAR,327.99,0.0,0.0,0.0,2,0.0,0.0
MITWIL,327.5,0.0,0.0,0.0,3,0.0,0.0
LINKELLB,327.0,0.0,0.0,0.0,3,0.0,0.0
WURGABBUR,327.0,0.0,0.0,0.0,2,0.0,0.0
CARCYN,326.98,0.0,0.0,0.0,2,0.0,0.0
SHRTIN,326.98,0.0,0.0,0.0,2,0.0,0.0
EBYSTA,325.75,0.0,0.0,0.0,3,0.0,0.0
STESTE,324.99,0.0,0.0,0.0,2,0.0,0.0
WISWES,324.0,0.0,0.0,0.0,1,0.0,0.0
BLAVLAAUR,324.0,0.0,0.0,0.0,3,0.0,0.0
BICBRA,323.98,0.0,69.0,0.0,3,-100.0,0.0
WEBKIR,323.0,0.0,0.0,0.0,2,0.0,0.0
MERAND,321.0,0.0,0.0,0.0,4,0.0,0.0
BIAFRE,320.98,0.0,0.0,0.0,3,0.0,0.0
GLAJEF,320.0,0.0,0.0,0.0,2,0.0,0.0
FENJILHI,319.99,0.0,0.0,0.0,2,0.0,0.0
SKAERI,319.98,0.0,319.98,0.0,3,-100.0,0.0
ORESCO,319.5,0.0,0.0,0.0,3,0.0,0.0
DAVABD,319.0,0.0,0.0,0.0,2,0.0,0.0
JOETRU,316.99,0.0,0.0,0.0,2,0.0,0.0
JAMSWI,316.98,0.0,0.0,0.0,4,0.0,0.0
KELWIL,314.0,0.0,0.0,0.0,3,0.0,0.0
QURISA,313.99,0.0,0.0,0.0,3,0.0,0.0
ZAGLAW,313.99,0.0,0.0,0.0,2,0.0,0.0
GOLCERDEN,312.5,0.0,0.0,0.0,4,0.0,0.0
AROPIN,312.25,0.0,0.0,0.0,3,0.0,0.0
CORABI,312.0,312.0,0.0,0.0,2,0.0,0.0
PROJOSCH,311.98,0.0,0.0,0.0,2,0.0,0.0
SHAVIKRL,311.97,0.0,0.0,0.0,3,0.0,0.0
SEICHRG,311.0,0.0,0.0,0.0,2,0.0,0.0
FUCROB,311.0,0.0,0.0,0.0,2,0.0,0.0
LLYIRFNA,310.99,0.0,0.0,0.0,2,0.0,0.0
TIBDEN,309.99,0.0,309.99,0.0,1,-100.0,0.0
MCLERICHI,309.0,0.0,0.0,0.0,2,0.0,0.0
DUNCHR,308.75,0.0,0.0,0.0,3,0.0,0.0
CHICHR,308.0,0.0,0.0,0.0,1,0.0,0.0
HERBDENT,307.0,0.0,0.0,0.0,3,0.0,0.0
CHACHR,306.98,0.0,306.98,0.0,3,-100.0,0.0
KUFSAM,303.99,0.0,0.0,0.0,2,0.0,0.0
AHNGRACH,303.5,0.0,0.0,0.0,2,0.0,0.0
TALANJMC,303.5,0.0,0.0,0.0,2,0.0,0.0
RUGMAR,299.98,0.0,0.0,0.0,2,0.0,0.0
DICPET,299.65,0.0,0.0,0.0,4,0.0,0.0
DAREUG,299.0,0.0,0.0,0.0,1,0.0,0.0
AUGMAG,299.0,0.0,0.0,0.0,1,0.0,0.0
MOGSEA,299.0,0.0,0.0,0.0,1,0.0,0.0
TREGAR,298.0,0.0,0.0,0.0,3,0.0,0.0
SCHKEL,298.0,0.0,298.0,0.0,1,-100.0,0.0
MULLAWDF,297.74,0.0,0.0,0.0,4,0.0,0.0
SKEKEL,297.3,0.0,0.0,0.0,3,0.0,0.0
SHENIK,297.0,0.0,0.0,0.0,3,0.0,0.0
SUTBOZ,295.0,0.0,0.0,0.0,2,0.0,0.0
GOLBRU,294.0,0.0,0.0,0.0,2,0.0,0.0
SHUGLEBG,294.0,0.0,0.0,0.0,3,0.0,0.0
SAXCHR,293.0,0.0,0.0,0.0,2,0.0,0.0
SOLJEF,292.0,0.0,0.0,0.0,3,0.0,0.0
BOBRIC,290.5,0.0,0.0,0.0,2,0.0,0.0
LILKRY,290.0,0.0,0.0,0.0,1,0.0,0.0
SLOSTE,290.0,0.0,0.0,0.0,1,0.0,0.0
ATAAME,290.0,0.0,0.0,0.0,3,0.0,0.0
PASROB,290.0,0.0,0.0,0.0,1,0.0,0.0
ROSALF,290.0,0.0,0.0,0.0,2,0.0,0.0
BEZPAT,289.98,289.98,0.0,0.0,3,0.0,0.0
MACKEL,289.98,0.0,0.0,0.0,3,0.0,0.0
MEYELL,287.90999999999997,0.0,0.0,0.0,3,0.0,0.0
CAMCHR,287.0,0.0,0.0,0.0,2,0.0,0.0
DABTOUCHI,287.0,0.0,0.0,0.0,3,0.0,0.0
BRACLA,286.96,0.0,0.0,0.0,3,0.0,0.0
JOHJAM,285.5,0.0,0.0,0.0,3,0.0,0.0
BALSTE,284.0,0.0,0.0,0.0,2,0.0,0.0
DONJAY,283.98,0.0,0.0,0.0,3,0.0,0.0
TOMPET,283.0,0.0,248.0,0.0,3,-100.0,0.0
BRZNAT,282.98,0.0,282.98,0.0,2,-100.0,0.0
RIVDEN,282.0,0.0,0.0,0.0,3,0.0,0.0
ALIOMA,280.73,0.0,0.0,0.0,4,0.0,0.0
JORMIC,279.5,0.0,0.0,0.0,4,0.0,0.0
PATAVAEL,279.49,279.49,0.0,0.0,2,0.0,0.0
BELTER,279.0,0.0,0.0,0.0,2,0.0,0.0
NAISNE,277.99,202.99,75.0,0.0,1,170.7,0.0
OCHRIC,277.24,0.0,0.0,0.0,3,0.0,0.0
MCCSTEDENT,277.0,0.0,0.0,0.0,3,0.0,0.0
ANDNAT,276.49,0.0,276.49,0.0,3,-100.0,0.0
KOTNIC,274.99,0.0,0.0,0.0,2,0.0,0.0
GRAVIC,273.5,0.0,0.0,0.0,3,0.0,0.0
BICEVAEV,273.49,273.49,0.0,0.0,2,0.0,0.0
BHAKAR,272.0,0.0,272.0,0.0,3,-100.0,0.0
ZMIMIC,270.0,0.0,0.0,0.0,4,0.0,0.0
PARHAY,269.97,269.97,0.0,109.99,1,0.0,40.74
HOHRON,269.5,0.0,0.0,0.0,2,0.0,0.0
MARAUS,269.25,0.0,0.0,0.0,3,0.0,0.0
WARTHO,268.5,0.0,0.0,0.0,4,0.0,0.0
WEGSTE,268.0,0.0,0.0,0.0,2,0.0,0.0
VASBREOA,268.0,0.0,268.0,0.0,4,-100.0,0.0
WELTHOPF,267.0,0.0,0.0,0.0,3,0.0,0.0
APPSTU,266.5,0.0,0.0,0.0,3,0.0,0.0
SWATERR,265.99,0.0,0.0,0.0,2,0.0,0.0
RAICRA,264.5,0.0,0.0,0.0,2,0.0,0.0
SAGSRI,262.5,0.0,0.0,0.0,3,0.0,0.0
CASVIV,262.49,0.0,0.0,0.0,3,0.0,0.0
DOMSIR,261.74,261.74,0.0,0.0,3,0.0,0.0
GOEMAR,261.0,0.0,0.0,0.0,3,0.0,0.0
TIPDAL,260.0,0.0,0.0,0.0,2,0.0,0.0
KATSOF,259.99,0.0,0.0,0.0,2,0.0,0.0
SCHGRE,259.0,0.0,0.0,0.0,2,0.0,0.0
DEDBEA,259.0,0.0,0.0,0.0,1,0.0,0.0
DOPDOU,259.0,0.0,0.0,0.0,3,0.0,0.0
RUBDAV,255.25,0.0,0.0,0.0,3,0.0,0.0
TOROTO,254.99,0.0,0.0,0.0,3,0.0,0.0
KEMPAU,254.99,0.0,0.0,0.0,2,0.0,0.0
ZIEFRE,253.75,0.0,0.0,0.0,4,0.0,0.0
LEECHEANG,253.5,0.0,0.0,0.0,2,0.0,0.0
FAMMAG,252.98000000000002,0.0,252.98000000000002,0.0,2,-100.0,0.0
GIAANT,252.0,0.0,0.0,0.0,4,0.0,0.0
MACJAMMO,251.5,0.0,0.0,0.0,2,0.0,0.0
BOUBRY,251.0,0.0,0.0,0.0,3,0.0,0.0
PAGPET,250.0,0.0,0.0,0.0,2,0.0,0.0
YINCYN,250.0,0.0,0.0,0.0,0,0.0,0.0
AHMALE,249.0,0.0,0.0,0.0,3,0.0,0.0
TRATYL,247.0,0.0,247.0,0.0,1,-100.0,0.0
CHUBEN,247.0,0.0,0.0,0.0,2,0.0,0.0
DINJOB,246.87,0.0,246.87,0.0,2,-100.0,0.0
ADATHO,246.0,0.0,0.0,0.0,3,0.0,0.0
KULLAD,246.0,0.0,0.0,0.0,2,0.0,0.0
ABUBAR,245.99,0.0,0.0,0.0,2,0.0,0.0
SMINAN,245.0,0.0,0.0,0.0,1,0.0,0.0
WOORYA,244.0,0.0,0.0,0.0,2,0.0,0.0
ZOLERIOP,243.5,0.0,0.0,0.0,2,0.0,0.0
TOMLAWCI,243.0,0.0,0.0,0.0,2,0.0,0.0
SWANT,242.98000000000002,0.0,0.0,0.0,2,0.0,0.0
MIMREI,242.5,0.0,0.0,0.0,3,0.0,0.0
HAYJOHWI,242.0,0.0,0.0,0.0,2,0.0,0.0
MONFRA,239.95999999999998,0.0,112.97999999999999,0.0,2,-100.0,0.0
SONDAN,239.5,0.0,0.0,0.0,2,0.0,0.0
CHOEDW,239.5,0.0,0.0,0.0,2,0.0,0.0
MARJOHDDC,239.0,0.0,0.0,0.0,2,0.0,0.0
SALSTEHP,239.0,0.0,0.0,0.0,2,0.0,0.0
EMASCO,238.5,0.0,0.0,0.0,2,0.0,0.0
BONMIC,238.5,0.0,0.0,0.0,3,0.0,0.0
ABAGIL,238.0,0.0,0.0,0.0,2,0.0,0.0
RYBKEN,237.98000000000002,0.0,0.0,0.0,2,0.0,0.0
TRAGEOFV,236.5,0.0,0.0,0.0,2,0.0,0.0
HAYDAV,236.5,0.0,0.0,0.0,2,0.0,0.0
HALLENDG,233.98,0.0,0.0,0.0,2,0.0,0.0
NELJAYFL,233.0,0.0,0.0,0.0,3,0.0,0.0
MALJAMPR,231.99,0.0,0.0,0.0,2,0.0,0.0
PAYJOS,230.0,0.0,0.0,0.0,3,0.0,0.0
CICSAMTAL,229.99,0.0,0.0,0.0,3,0.0,0.0
BECRIC,229.5,0.0,0.0,0.0,2,0.0,0.0
KRONIC,229.48000000000002,0.0,229.48000000000002,0.0,3,-100.0,0.0
CAVREB,228.6,0.0,0.0,0.0,3,0.0,0.0
PLAJAY,228.5,0.0,0.0,0.0,3,0.0,0.0
SHACOL,227.49,0.0,0.0,0.0,3,0.0,0.0
RODMAN,227.0,0.0,0.0,0.0,1,0.0,0.0
LILULO,226.98000000000002,226.98000000000002,0.0,0.0,2,0.0,0.0
SALCHACH,226.97,226.97,0.0,0.0,2,0.0,0.0
PATPINNA,224.99,0.0,224.99,0.0,2,-100.0,0.0
KONVUS,224.0,0.0,0.0,0.0,3,0.0,0.0
WISPAUBA,223.99,0.0,0.0,0.0,2,0.0,0.0
ATAAMED,223.74,0.0,0.0,0.0,3,0.0,0.0
REIELICH,223.5,0.0,0.0,0.0,2,0.0,0.0
PURJYOP,223.5,0.0,0.0,0.0,2,0.0,0.0
RAJSHA,222.5,0.0,0.0,0.0,2,0.0,0.0
BLOWIL,221.98,0.0,0.0,0.0,2,0.0,0.0
PULALIEL,221.24,0.0,0.0,0.0,2,0.0,0.0
ATEKEL,220.0,0.0,0.0,0.0,2,0.0,0.0
HAJBILOKL,220.0,0.0,0.0,0.0,3,0.0,0.0
MUNRICEL,219.25,0.0,0.0,0.0,3,0.0,0.0
GIRCHR,219.0,0.0,0.0,0.0,2,0.0,0.0
BURWIL,218.18,0.0,0.0,0.0,2,0.0,0.0
CERKRI,217.23000000000002,0.0,217.23000000000002,0.0,3,-100.0,0.0
SHASHA,217.0,0.0,0.0,0.0,1,0.0,0.0
HAMMATT,215.5,0.0,0.0,0.0,4,0.0,0.0
TALANJCH,213.5,0.0,0.0,0.0,2,0.0,0.0
LUSANSG,213.0,0.0,0.0,0.0,3,0.0,0.0
JENMEL,212.0,0.0,0.0,0.0,4,0.0,0.0
BADMOH,211.99,0.0,211.99,0.0,2,-100.0,0.0
TEARYA,211.5,0.0,0.0,0.0,3,0.0,0.0
MESROD,210.0,0.0,0.0,0.0,1,0.0,0.0
SZESHAGE,210.0,0.0,0.0,0.0,1,0.0,0.0
EMEALL,210.0,0.0,0.0,0.0,1,0.0,0.0
VVD3,209.99,0.0,0.0,0.0,3,0.0,0.0
BOLKIMCHI,209.74,0.0,0.0,0.0,3,0.0,0.0
LUPCHR,209.0,0.0,0.0,0.0,3,0.0,0.0
SHAVIK,208.99,0.0,0.0,0.0,3,0.0,0.0
CHRSCO,208.0,0.0,0.0,0.0,3,0.0,0.0
BARMICAH,207.0,0.0,0.0,0.0,3,0.0,0.0
BAPDAV,207.0,0.0,0.0,0.0,3,0.0,0.0
GENESIS,206.99,0.0,0.0,0.0,2,0.0,0.0
SHAAMI,206.98000000000002,0.0,206.98000000000002,0.0,2,-100.0,0.0
HALDEN,206.51,0.0,0.0,0.0,2,0.0,0.0
COVJAM,205.0,0.0,0.0,0.0,2,0.0,0.0
DENPRO,203.5,0.0,0.0,0.0,2,0.0,0.0
PETJOE,202.57999999999998,0.0,0.0,0.0,3,0.0,0.0
ANSASIFRAN,202.5,0.0,0.0,0.0,3,0.0,0.0
BUSMAT,202.5,0.0,0.0,0.0,2,0.0,0.0
MARROB,201.25,0.0,0.0,0.0,3,0.0,0.0
HAMMATRV,200.5,0.0,0.0,0.0,3,0.0,0.0
WHIJOS,200.5,0.0,0.0,0.0,3,0.0,0.0
SEPWIL,200.0,0.0,0.0,0.0,1,0.0,0.0
SIETHE,200.0,0.0,0.0,0.0,1,0.0,0.0
BECJES,200.0,0.0,0.0,0.0,1,0.0,0.0
GELMIC,200.0,0.0,0.0,0.0,1,0.0,0.0
SHIEDW,200.0,0.0,0.0,0.0,1,0.0,0.0
KHASAB,200.0,0.0,0.0,0.0,1,0.0,0.0
GREVIR,199.99,0.0,0.0,0.0,2,0.0,0.0
PATRAU,199.96,0.0,0.0,0.0,1,0.0,0.0
SCHRAY,198.0,0.0,0.0,0.0,2,0.0,0.0
OZGRUH,197.99,0.0,0.0,0.0,2,0.0,0.0
MASJOS,197.5,0.0,0.0,0.0,3,0.0,0.0
AMINIC,196.48,0.0,0.0,0.0,3,0.0,0.0
CHIJUS,195.0,0.0,0.0,0.0,2,0.0,0.0
VICALL,195.0,0.0,0.0,0.0,2,0.0,0.0
PATKAR,195.0,0.0,0.0,0.0,1,0.0,0.0
ALBKEL,194.99,0.0,0.0,0.0,3,0.0,0.0
SUNLAU,193.99,0.0,0.0,0.0,3,0.0,0.0
SAFABAOB,193.5,0.0,0.0,0.0,2,0.0,0.0
NOWDEN,193.5,0.0,0.0,0.0,2,0.0,0.0
VERANIWR,193.5,0.0,0.0,0.0,2,0.0,0.0
WASSATT,192.99,0.0,0.0,0.0,3,0.0,0.0
GAYSHA,191.99,0.0,0.0,0.0,3,0.0,0.0
ROHJON,191.5,0.0,0.0,0.0,3,0.0,0.0
HARSHAPO,190.93,0.0,0.0,0.0,2,0.0,0.0
YONDIY,189.99,0.0,0.0,0.0,2,0.0,0.0
MCCSCOSB,189.5,0.0,0.0,0.0,3,0.0,0.0
ALBABDOB,189.5,0.0,0.0,0.0,2,0.0,0.0
MODPOO,189.0,189.0,0.0,0.0,1,0.0,0.0
GEEDOUCH,188.5,0.0,0.0,0.0,3,0.0,0.0
SAJKHA,187.57,0.0,0.0,0.0,3,0.0,0.0
SABTRURO,186.97,186.97,0.0,0.0,2,0.0,0.0
BRONAT,186.5,0.0,0.0,0.0,4,0.0,0.0
PHIJOSOR,186.5,0.0,0.0,0.0,1,0.0,0.0
TAYLIL,186.5,0.0,0.0,0.0,3,0.0,0.0
FRACAR,186.0,0.0,0.0,0.0,2,0.0,0.0
TIPMIC,185.5,0.0,0.0,0.0,3,0.0,0.0
GOLFRA,185.25,0.0,0.0,0.0,2,0.0,0.0
COAMORFL,185.0,0.0,0.0,0.0,1,0.0,0.0
VASJOH,184.5,0.0,0.0,0.0,2,0.0,0.0
CAVJEN,184.0,0.0,0.0,0.0,2,0.0,0.0
MADJFRA,184.0,0.0,0.0,0.0,2,0.0,0.0
YAKRAN,183.98000000000002,0.0,0.0,0.0,3,0.0,0.0
SORDAL,181.5,0.0,0.0,0.0,2,0.0,0.0
REIELIPLA,181.5,0.0,0.0,0.0,2,0.0,0.0
WILNIC,179.99,0.0,0.0,0.0,2,0.0,0.0
GRITARFLLA,179.99,0.0,0.0,0.0,3,0.0,0.0
ALHRENCH,179.98,179.98,0.0,0.0,1,0.0,0.0
CASJOH,179.0,0.0,0.0,0.0,2,0.0,0.0
PULJOE,178.5,0.0,0.0,0.0,3,0.0,0.0
COPMAU,178.5,0.0,0.0,0.0,3,0.0,0.0
ROBJOHAT,177.0,0.0,0.0,0.0,2,0.0,0.0
RAMSAB,175.99,0.0,175.99,0.0,2,-100.0,0.0
EGOCHI,175.5,0.0,0.0,0.0,2,0.0,0.0
PATREE,175.0,0.0,0.0,0.0,4,0.0,0.0
ARDANN,174.99,0.0,0.0,0.0,3,0.0,0.0
SINPAUNV,172.0,0.0,0.0,0.0,1,0.0,0.0
