account_id,ltd_sales,ytd_sales,ly_sales,mtd_sales,lm_sales,q1_sales,q2_sales,q3_sales,q4_sales,ytd_remake,ly_remake,mtd_remake,lm_remake,q1_remake,q2_remake,q3_remake,q4_remake,product_id,product_type,department,product_group,is_implant
JONDAVNV,1405.1299999999999,1405.1299999999999,2969.52,0.0,441.76,601.23,362.14,441.76,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
JONKAR,4039.64,4039.64,0.0,0.0,1727.27,814.19,1498.18,1727.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELIVERY,Shipping Cost,,,False
JONSYR,5509.22,5509.22,7291.73,0.0,184.12,3051.9,2273.2,184.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
JOUCYN,6102.92,6102.92,15798.19,0.0,598.87,3468.06,2035.9899999999998,598.87,0.0,0.0,1614.91,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
JUEDAV,12192.25,12192.25,17541.83,0.0,550.88,8108.07,3533.2999999999997,550.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRADUAL,DUAL CRA,,,False
JUNROB,4393.75,4393.75,1865.96,0.0,0.0,0.0,4393.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PARTLESS PROTOYPE,PARTLESS PROTOTYPE,,,False
JURAND,21583.22,21583.22,31999.82,0.0,4589.81,9256.77,7736.64,4589.81,0.0,0.0,2701.0,0.0,0.0,0.0,0.0,0.0,0.0,DENPROCNM,PROCESS NAME,,,False
KAKJAMNV,240.73000000000002,240.73000000000002,0.0,0.0,0.0,0.0,240.73000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENREPCOM,COMPLEX REPAIR,,,False
KAKMON,3543.06,3543.06,4937.38,0.0,0.0,1880.27,1662.79,0.0,0.0,254.21,0.0,0.0,0.0,254.21,0.0,0.0,0.0,SCREWRETCRN,SCREW RETAINED CROWN TI-BASE,,,False
KAMTHO,2007.73,2007.73,2814.82,0.0,0.0,961.54,1046.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MODSTOREM,STONE MODEL REMOVABLE(PER ARCH),,,False
KANWOO,914.0300000000001,914.0300000000001,23296.68,0.0,374.09000000000003,539.94,0.0,374.09000000000003,0.0,0.0,881.99,0.0,0.0,0.0,0.0,0.0,0.0,HNY40,NOBLE YELLOW 40%,,,False
KAPSIMHIN,716.5699999999999,716.5699999999999,3489.04,0.0,119.50999999999999,0.0,597.06,119.50999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
KARTHO,256.66,256.66,0.0,0.0,0.0,0.0,256.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
KASMIK,3064.66,3064.66,10608.55,192.92000000000002,503.20000000000005,337.76,2030.78,696.12,0.0,0.0,328.23,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
KASNIK,7394.0,7394.0,13135.34,280.97,1234.51,1665.72,4212.8,1515.48,0.0,0.0,788.22,0.0,0.0,0.0,0.0,0.0,0.0,DIGFLIP1-5,DIGITAL FLIPPER 1-5 TEETH,,,False
KATAND,2787.63,2787.63,9860.61,0.0,0.0,2787.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
KAUHAR,7375.2300000000005,7375.2300000000005,9133.36,0.0,0.0,7375.2300000000005,0.0,0.0,0.0,39.0,356.0,0.0,0.0,39.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
KEAMICEL,1962.51,1962.51,1416.91,0.0,0.0,381.37,1581.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
KENKAT,539.36,539.36,701.95,0.0,0.0,356.5,182.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRATHERM,THERMOPLASTIC CRA,,,False
KHAALI,1145.66,1145.66,58.989999999999995,0.0,0.0,0.0,1145.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGLAYCRN,DIGITAL LAYERED ZIRC,,,False
KHAFAI,1259.06,1259.06,1912.0,0.0,0.0,1259.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMARTADDSITE,SMART CONVERSION ADD SITE,,,False
KHAFAITP,561.0,561.0,478.0,0.0,561.0,0.0,0.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMARTADDSITE,SMART CONVERSION ADD SITE,,,False
KHAOMDG,2562.6800000000003,2562.6800000000003,0.0,0.0,1433.63,0.0,1129.05,1433.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNCS,CUSTOM SHADING,,,False
KHASABMP,328.96999999999997,328.96999999999997,8901.91,0.0,0.0,0.0,328.96999999999997,0.0,0.0,0.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
KHASAMNA,4624.32,4624.32,0.0,0.0,0.0,2037.4499999999998,2586.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
KHASUM,27472.46,27472.46,49261.53,336.38,4643.25,9806.79,12686.04,4979.63,0.0,128.45,2865.38,0.0,0.0,0.0,128.45,0.0,0.0,MODSTOREM,STONE MODEL REMOVABLE(PER ARCH),,,False
KHUPRA,84.91,84.91,2019.99,0.0,0.0,0.0,84.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
KILHAL,956.0799999999999,956.0799999999999,0.0,0.0,138.96,560.6899999999999,256.43,138.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNEMAXM,MONOLITHIC EMAX,,,False
KILHALAH,662.18,662.18,532.96,0.0,0.0,171.98,490.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
KILHALLZ,271.97,271.97,380.94000000000005,0.0,0.0,271.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
KIMGIN,1384.04,1384.04,384.99,0.0,0.0,778.61,605.4300000000001,0.0,0.0,0.0,384.99,0.0,0.0,0.0,0.0,0.0,0.0,NOBSMT,NOBEL BIOCARE GENUINE SCREWMENTABLE TI ABUTMENT,,,False
KIMMIN2,158.29000000000002,158.29000000000002,2320.74,0.0,0.0,158.29000000000002,0.0,0.0,0.0,0.0,189.98000000000002,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
KINDAR,1443.3899999999999,1443.3899999999999,3146.99,0.0,0.0,1443.3899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSSCONSULT,IN OFFICE CONVERSION,,,False
KLAKEV,252.49,252.49,0.0,0.0,0.0,0.0,252.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
KLAMIC,1916.9,1916.9,9021.92,0.0,1536.38,0.0,380.52000000000004,1536.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENREPCOM,COMPLEX REPAIR,,,False
KLUANGFL,1604.3600000000001,1604.3600000000001,877.97,0.0,92.06,907.6800000000001,604.62,92.06,0.0,0.0,285.99,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
KMADAN,11940.5,11940.5,32301.66,0.0,644.4200000000001,5296.38,5999.7,644.4200000000001,0.0,371.3,937.59,0.0,0.0,184.12,187.18,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
KOALA,171.06,171.06,486.96000000000004,0.0,0.0,0.0,171.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
KOLANNCHI,445.45,445.45,605.96,163.85,0.0,281.6,0.0,163.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGCRAHARD,DIGITAL CRA HARD,,,False
KOLMARFF,29320.75,29320.75,31874.86,0.0,6750.68,5018.0599999999995,17552.01,6750.68,0.0,0.0,1765.8700000000001,0.0,0.0,0.0,0.0,0.0,0.0,DEN2RESET,2ND RESET AND WAX,,,False
KONKEV,4075.33,4075.33,473.98,0.0,315.1,2428.45,1331.78,315.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENREPSDAY,SAME DAY COMPLEX REPAIR,,,False
KORJAMEP,6516.91,6516.91,6390.0,0.0,1916.42,3365.13,1235.36,1916.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGCRAHARD,DIGITAL CRA HARD,,,False
KORMIK,48158.36,48158.36,49501.06,718.12,8800.94,17399.28,21240.02,9519.060000000001,0.0,204.59,2970.0,0.0,204.59,0.0,0.0,204.59,0.0,DIGEZZCRN,DIGITAL ARTISTIC EZ,,,False
KORNAT,1508.74,1508.74,1385.83,0.0,789.6899999999999,0.0,719.05,789.6899999999999,0.0,62.39,112.97999999999999,0.0,62.39,0.0,0.0,62.39,0.0,INFCONT,FDA INFECTION CONTROL,,,False
KORVIC,1422.38,1422.38,548.97,0.0,251.05,1171.33,0.0,251.05,0.0,0.0,281.99,0.0,0.0,0.0,0.0,0.0,0.0,DTARTICA1,HERAEUS ARTIC ANTERIOR 1 TOOTH,,,False
KOSERI,4541.57,4541.57,3390.84,0.0,286.6,2485.81,1769.1599999999999,286.6,0.0,0.0,159.99,0.0,0.0,0.0,0.0,0.0,0.0,ORTHAWLEY,HAWLEY RETAINER,,,False
KOSFAY,720.91,720.91,0.0,0.0,617.43,103.47999999999999,0.0,617.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ART-EVQC-CLDD,Artistic Call Date Verification,,,False
KOSMICCHI,0.0,0.0,4450.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.98,0.0,0.0,0.0,0.0,0.0,0.0,TIABUT,TITAINIUM ABUTMENT,,,False
KOUCAR,5020.81,5020.81,3349.9300000000003,0.0,0.0,3369.45,1651.36,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
KOWKARDG,211.46,211.46,2020.7,0.0,0.0,211.46,0.0,0.0,0.0,204.47,636.48,0.0,0.0,204.47,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
KOZMIC,224.28,224.28,0.0,0.0,224.28,0.0,0.0,224.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
KUCMAR,21292.98,21292.98,24304.440000000002,0.0,4100.57,6834.09,10358.32,4100.57,0.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGEZZCRN,DIGITAL ARTISTIC EZ,,,False
KUSJOR,525.48,525.48,9678.94,0.0,0.0,0.0,525.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
KYLAUD,370.98,370.98,105.0,0.0,0.0,370.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGCRATHERM,DIGITAL THERMOPLASTIC CRA,,,False
LACMAT,2706.39,2706.39,694.75,0.0,0.0,0.0,2706.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
LAGRIC,1909.54,1909.54,397.0,0.0,0.0,693.58,1215.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGANALOG,ANALOG DIGITAL IMPRESSION,,,False
LAMLOR,3156.77,3156.77,2701.82,0.0,510.12,648.2,1998.45,510.12,0.0,273.17,276.98,0.0,0.0,0.0,273.17,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
LANAMA,163.06,163.06,0.0,0.0,0.0,0.0,163.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REMADJ,REMOVABLE ADJUSTMENT,,,False
LANJAN,661.6,661.6,13626.16,249.19,240.73000000000002,0.0,171.68,489.92,0.0,0.0,513.97,0.0,0.0,0.0,0.0,0.0,0.0,DTARTICP1,HERAEUS ARTIC POSTERIOR 1 TOOTH,,,False
LAPANT,8800.25,8800.25,22337.65,0.0,1948.6299999999999,3626.15,3225.47,1948.6299999999999,0.0,0.0,1906.23,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
LASCHR,129.0,129.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGCRAHARD,DIGITAL CRA HARD,,,False
LATKIMPAL,6779.66,6779.66,32097.489999999998,0.0,1529.39,3295.88,1954.39,1529.39,0.0,0.0,3062.99,0.0,0.0,0.0,0.0,0.0,0.0,DENAO4ZPT,ALL ON 4 ZIRC DENTURE PROTOTYPE,,,False
LAWSTE,1456.81,1456.81,8583.02,0.0,0.0,0.0,1456.81,0.0,0.0,0.0,353.43,0.0,0.0,0.0,0.0,0.0,0.0,DENCLASP,CLASP METAL,,,False
LAZMAR,349.39,349.39,911.9100000000001,0.0,185.32,0.0,164.07,185.32,0.0,0.0,456.96000000000004,0.0,0.0,0.0,0.0,0.0,0.0,CRA,CRA,,,False
LEBRAF,9104.56,9104.56,25413.56,0.0,1349.24,5111.59,2643.73,1349.24,0.0,0.0,657.5,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
LEBRAFB,13766.02,13766.02,37760.729999999996,91.05,1729.31,6062.75,5882.91,1820.36,0.0,44.5,1365.46,0.0,0.0,44.5,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
LEEALI,7519.25,7519.25,4013.86,0.0,1502.68,2140.85,3875.72,1502.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
LEEAND,874.79,874.79,3508.53,0.0,6.99,310.61,557.19,6.99,0.0,0.0,290.99,0.0,0.0,0.0,0.0,0.0,0.0,DENREPCOM,COMPLEX REPAIR,,,False
LEEANT,1959.33,1959.33,5797.64,0.0,406.29,1065.26,487.78,406.29,0.0,0.0,130.98,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
LEEJAYBILL,91.05,91.05,263.25,0.0,0.0,91.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNEZZ,ARTISTIC EZ,,,False
LEEJAYRV,755.4,755.4,3504.56,0.0,0.0,755.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNPFMB,PFM BASE,,,False
LEEJIW,1487.0,1487.0,3172.71,190.22,0.0,339.98,956.8000000000001,190.22,0.0,0.0,409.87,0.0,0.0,0.0,0.0,0.0,0.0,CRADUAL,DUAL CRA,,,False
LEEYOU,284.02,284.02,0.0,0.0,106.21,0.0,177.81,106.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGDWXDWU,DIGITAL DIAGNOSTIC WAXUP,,,False
LEINIR,1474.54,1474.54,3134.9,0.0,262.47,638.78,573.29,262.47,0.0,0.0,349.99,0.0,0.0,0.0,0.0,0.0,0.0,DENRELINEH,HEATCURE RELINE,,,False
LENMIC,3157.69,3157.69,9823.5,0.0,0.0,1206.07,1951.62,0.0,0.0,0.0,253.95999999999998,0.0,0.0,0.0,0.0,0.0,0.0,CRNEMXADRG,EMAX ADJUST/REGLAZE,,,False
LERRIC,324.1,324.1,306.98,0.0,0.0,0.0,324.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCREWRETCRN,SCREW RETAINED CROWN TI-BASE,,,False
LEURIN,10107.84,10107.84,10609.45,530.75,986.1800000000001,2289.98,6300.93,1516.93,0.0,0.0,772.95,0.0,0.0,0.0,0.0,0.0,0.0,PARTIAL,PARTIAL FRAMEWORK,,,False
LEURINCHI,189.0,189.0,1709.3700000000001,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGEMAXL,DIGITAL EMAX LAYERED,,,False
LEURINSV,3133.6800000000003,3133.6800000000003,5041.0,0.0,364.19,1962.8500000000001,806.64,364.19,0.0,105.51,189.0,0.0,0.0,59.99,45.52,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
LEVROR,3875.83,3875.83,2997.0,0.0,0.0,1306.12,2569.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
LEZBEA,6466.75,6466.75,14877.470000000001,0.0,844.76,3482.3599999999997,2139.63,844.76,0.0,0.0,2554.69,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
LIAPETBO,6987.740000000001,6987.740000000001,0.0,159.58,2912.29,0.0,3915.87,3071.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
LIEBRI,258.23,258.23,0.0,0.0,0.0,258.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DTMONDA1,HERAEUS MONDIAL ANTERIOR 1 TOOTH,,,False
LIGJOC,2664.24,2664.24,5686.719999999999,0.0,135.34,1138.27,1390.6299999999999,135.34,0.0,0.0,149.99,0.0,0.0,0.0,0.0,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
LIGLAU,2348.67,2348.67,4456.76,0.0,728.17,0.0,1620.5,728.17,0.0,0.0,97.99,0.0,0.0,0.0,0.0,0.0,0.0,DIGLAYCRN,DIGITAL LAYERED ZIRC,,,False
LIGMAR,2068.31,2068.31,758.9200000000001,0.0,0.0,849.09,1219.2199999999998,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
LILULO,483.64000000000004,483.64000000000004,0.0,0.0,0.0,0.0,483.64000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNCS,CUSTOM SHADING,,,False
LINVIN,4009.95,4009.95,7615.92,0.0,554.45,1514.6,1940.8999999999999,554.45,0.0,0.0,462.98,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
LITALY,4921.0,4921.0,11255.96,0.0,0.0,3486.11,1434.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
LLAISA,856.13,856.13,825.0,0.0,0.0,338.0,518.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRANTIAPP,NTI APPLIANCE,,,False
LOMANTJO,2047.03,2047.03,0.0,0.0,0.0,0.0,2047.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ART-EVQC-CLDD,Artistic Call Date Verification,,,False
LOMANTM,3610.86,3610.86,0.0,0.0,0.0,0.0,3610.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNZIRBRLG,ZIRC BRIDGE CARVE 6+,,,False
LOPEST,5248.34,5248.34,7151.76,0.0,631.0,2877.63,1739.71,631.0,0.0,0.0,130.98,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
LOPSARST,10038.8,10038.8,9833.33,0.0,247.72,5570.06,4221.0199999999995,247.72,0.0,47.5,140.0,0.0,0.0,47.5,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
LOVJAM,13239.61,13239.61,20482.7,0.0,4995.09,5233.64,3010.88,4995.09,0.0,0.0,4633.9,0.0,0.0,0.0,0.0,0.0,0.0,CRNEMAXL,LAYERED EMAX,,,False
LUCPAULYO,11055.03,11055.03,18994.68,0.0,590.08,6352.6,4112.35,590.08,0.0,0.0,1623.41,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
LUKPAU,18065.53,18065.53,28108.89,0.0,2239.05,8565.44,7261.04,2239.05,0.0,0.0,6924.49,0.0,0.0,0.0,0.0,0.0,0.0,CRNCSCK,RECHECK CUSTOM SHADE,,,False
LUWENWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
MACERIMU,701.89,701.89,8923.0,0.0,0.0,210.0,491.89,0.0,0.0,0.0,2447.5,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
MACHAZ,17374.57,17374.57,22752.97,79.79,3022.88,6916.4,7355.5,3102.67,0.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGBRUXCRN,DIGITAL BRUXZIR,,,False
MACMAR,9316.6,9316.6,6282.2,0.0,139.32,4527.7300000000005,4649.55,139.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DELIVERY,Shipping Cost,,,False
MACSTEP,360.1,360.1,195.0,0.0,269.05,0.0,91.05,269.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGLAYCRN,DIGITAL LAYERED ZIRC,,,False
MADABD,7836.96,7836.96,20353.9,0.0,572.72,3468.14,3796.1,572.72,0.0,0.0,1856.8700000000001,0.0,0.0,0.0,0.0,0.0,0.0,CRAHSC,COMFORT H/S BITE SPLINT,,,False
MALKEV,13225.93,13225.93,20452.15,0.0,0.0,10160.17,3065.7599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MALRYA,36914.54,36914.54,42621.66,0.0,6623.7300000000005,14233.94,16056.87,6623.7300000000005,0.0,78.9,2963.59,0.0,0.0,39.0,39.9,0.0,0.0,DIGMODCADREM,DIGITAL PRINTED MODEL REMOVABLE (PER ARCH),,,False
MANEDWLD,229.09,229.09,5802.17,0.0,0.0,229.09,0.0,0.0,0.0,57.99,973.86,0.0,0.0,57.99,0.0,0.0,0.0,SMTCRN,SCREWMENTABLE TI ABUTMENT,,,False
MANPHI,540.14,540.14,2438.96,0.0,0.0,267.0,273.14,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,ART-EVQC-CLSCN,Artistic Call - Scan Quality Review,,,False
MANTRE,2605.64,2605.64,12088.83,0.0,0.0,2412.7200000000003,192.92000000000002,0.0,0.0,0.0,1355.9,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MARALI,659.76,659.76,1200.88,0.0,0.0,0.0,659.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MARJOH,359.02,359.02,0.0,0.0,0.0,359.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MARROM,14786.95,14786.95,6580.77,0.0,0.0,7453.429999999999,7333.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MASJOH,1736.51,1736.51,2356.79,0.0,257.23,1344.26,135.02,257.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNCS,CUSTOM SHADING,,,False
MATJOSLOW,902.4499999999999,902.4499999999999,1085.98,0.0,0.0,585.56,316.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REMADJ,REMOVABLE ADJUSTMENT,,,False
MATSIN,977.37,977.37,2232.2999999999997,0.0,0.0,769.01,208.35999999999999,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,CRNBRUX,BRUXZIR,,,False
MCCCHR,1153.5900000000001,1153.5900000000001,0.0,0.0,525.11,0.0,628.48,525.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENPROC,PROCESS FINISH,,,False
MCCJOS,5947.42,5947.42,14765.539999999999,0.0,703.0799999999999,2927.26,2317.08,703.0799999999999,0.0,0.0,553.95,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MCCKAT,1529.0900000000001,1529.0900000000001,3912.99,0.0,593.09,163.06,772.94,593.09,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGCRATHERM,DIGITAL THERMOPLASTIC CRA,,,False
MCCMICCH,2829.7,2829.7,0.0,0.0,1168.86,0.0,1660.84,1168.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MCCMICH,568.62,568.62,0.0,0.0,568.62,0.0,0.0,568.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MCCMICLY,1088.8700000000001,1088.8700000000001,1010.1400000000001,0.0,240.73000000000002,848.14,0.0,240.73000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENREPCOM,COMPLEX REPAIR,,,False
MCCSCO,27403.47,27403.47,49363.079999999994,358.53,3707.5499999999997,10910.18,12427.21,4066.08,0.0,0.0,507.96,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MCGMAR,3023.98,3023.98,2475.99,0.0,0.0,3023.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DENAO4ZIRC,ALL ON 4 ZIRC DENTURE FINISH W/ H/S COMFORT GUARD,,,False
MCGROB,204.59,204.59,5696.25,0.0,0.0,204.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DIGEMAXVEN,DIGITAL EMAX VENEER,,,False
MCNJOHLZ,893.8299999999999,893.8299999999999,3874.8100000000004,0.0,0.0,893.8299999999999,0.0,0.0,0.0,0.0,105.99,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MCSJAM,4083.82,4083.82,9750.94,0.0,3072.76,0.0,1011.06,3072.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INFCONT,FDA INFECTION CONTROL,,,False
MEEPHI,1122.13,1122.13,600.0,0.0,0.0,399.0,723.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMARTADDSITE,SMART CONVERSION ADD SITE,,,False
