account_id,ltd_sales,ytd_sales,ly_sales,ytd_remake,product_lines,ly_prorated,yoy_growth_pct,remake_rate_pct
HOIWIL,10505.73,1516.92,2614.8900000000003,0.0,6,1089.54,39.2,0.0
MARSUB,10498.98,0.0,0.0,0.0,7,0.0,0.0,0.0
CATFRA,10496.16,0.0,0.0,0.0,6,0.0,0.0,0.0
LAWEUG,10496.0,0.0,0.0,0.0,3,0.0,0.0,0.0
SALERI,10479.75,0.0,0.0,0.0,7,0.0,0.0,0.0
INGEUG,10463.64,0.0,0.0,0.0,5,0.0,0.0,0.0
BHAMAR,10447.74,0.0,0.0,0.0,6,0.0,0.0,0.0
JOHKAT,10439.5,0.0,0.0,0.0,3,0.0,0.0,0.0
PETRAC,10416.16,0.0,0.0,0.0,5,0.0,0.0,0.0
MANMARG,10410.09,0.0,0.0,0.0,7,0.0,0.0,0.0
LACAUS,10406.0,0.0,0.0,0.0,6,0.0,0.0,0.0
GALPETJ,10394.970000000001,0.0,0.0,0.0,2,0.0,0.0,0.0
JOHDEN,10365.39,0.0,0.0,0.0,7,0.0,0.0,0.0
ADAAMMDYE,10364.77,269.99,806.99,0.0,7,336.25,-19.7,0.0
PPORNJOSCP,10359.94,0.0,0.0,0.0,4,0.0,0.0,0.0
SKAHEA,10325.88,0.0,0.0,0.0,4,0.0,0.0,0.0
PERJON,10316.52,0.0,0.0,0.0,5,0.0,0.0,0.0
FLAMAT,10301.98,0.0,0.0,0.0,3,0.0,0.0,0.0
GOEPAN,10291.89,922.91,6645.07,0.0,7,2768.78,-66.7,0.0
ACHNEA,10270.5,0.0,0.0,0.0,5,0.0,0.0,0.0
SWATER,10251.36,0.0,0.0,0.0,7,0.0,0.0,0.0
BAUANG,10248.8,0.0,1784.92,0.0,3,743.72,-100.0,0.0
GRALOU,10218.43,0.0,0.0,0.0,6,0.0,0.0,0.0
MAHOLA,10199.98,0.0,0.0,0.0,2,0.0,0.0,0.0
SAMCHR,10197.94,0.0,2553.0,0.0,3,1063.75,-100.0,0.0
RIPCHR,10182.0,0.0,0.0,0.0,3,0.0,0.0,0.0
OSHMAR,10181.94,0.0,3437.98,0.0,4,1432.49,-100.0,0.0
SMIPET,10154.0,0.0,0.0,0.0,3,0.0,0.0,0.0
MOAMIC,10153.91,0.0,0.0,0.0,4,0.0,0.0,0.0
BERRIC,10120.5,0.0,0.0,0.0,6,0.0,0.0,0.0
HAJBILFF,10116.0,1983.0,6616.0,0.0,2,2756.67,-28.1,0.0
LOMANTM,10105.85,2906.95,0.0,0.0,8,0.0,0.0,0.0
REDDEB,10104.61,0.0,1595.91,0.0,5,664.96,-100.0,0.0
BASKELFB,10092.0,0.0,0.0,0.0,2,0.0,0.0,0.0
ADADAN,10084.98,0.0,0.0,0.0,4,0.0,0.0,0.0
BESANTCH,9981.94,0.0,8870.97,0.0,4,3696.24,-100.0,0.0
BARMARRA,9976.91,565.99,9240.93,0.0,3,3850.39,-85.3,0.0
KAPMOR,9956.0,0.0,0.0,0.0,5,0.0,0.0,0.0
SHAANK,9955.95,0.0,0.0,0.0,8,0.0,0.0,0.0
KOMCAI,9900.2,0.0,246.24,0.0,4,102.6,-100.0,0.0
PARGIL,9893.39,0.0,1401.92,0.0,7,584.13,-100.0,0.0
BOYCAR,9888.36,0.0,496.98,0.0,5,207.08,-100.0,0.0
VASBRE,9875.18,0.0,0.0,0.0,5,0.0,0.0,0.0
LAWWIL,9870.07,0.0,0.0,0.0,5,0.0,0.0,0.0
BAKSTE,9836.7,0.0,0.0,0.0,3,0.0,0.0,0.0
RAKDAN,9826.19,0.0,0.0,0.0,5,0.0,0.0,0.0
KILHALAH,9816.86,515.94,532.96,0.0,4,222.07,132.3,0.0
STODAV,9810.87,890.0,2442.0,0.0,4,1017.5,-12.5,0.0
LANSCO,9802.97,0.0,0.0,0.0,3,0.0,0.0,0.0
MCMJIL,9797.34,0.0,0.0,0.0,7,0.0,0.0,0.0
AUSMIC,9795.97,9795.97,0.0,628.99,6,0.0,0.0,6.42
PULANT,9781.98,0.0,0.0,0.0,2,0.0,0.0,0.0
CHONAR,9769.43,0.0,0.0,0.0,4,0.0,0.0,0.0
BOCJER,9759.25,0.0,0.0,0.0,5,0.0,0.0,0.0
KROKEN,9738.0,0.0,0.0,0.0,6,0.0,0.0,0.0
JOHMICOH,9737.95,0.0,0.0,0.0,3,0.0,0.0,0.0
RYCJUAFL,9714.050000000001,4909.85,4804.2,347.0,7,2001.75,145.3,7.07
PPFONJEN,9707.96,0.0,0.0,0.0,3,0.0,0.0,0.0
BACPET,9701.119999999999,0.0,0.0,0.0,4,0.0,0.0,0.0
PULJOSMT,9699.7,969.21,8730.49,0.0,6,3637.7,-73.4,0.0
KNAMIC,9698.31,0.0,0.0,0.0,7,0.0,0.0,0.0
COAMORCH,9664.88,0.0,0.0,0.0,6,0.0,0.0,0.0
LINKEL,9644.5,0.0,0.0,0.0,3,0.0,0.0,0.0
COLVIN,9638.37,953.91,1023.96,0.0,8,426.65,123.6,0.0
PARANT,9614.74,0.0,95.0,0.0,5,39.58,-100.0,0.0
OBAMAR,9598.71,0.0,65.0,0.0,7,27.08,-100.0,0.0
BRADAN,9590.63,552.0,8535.63,0.0,6,3556.51,-84.5,0.0
CHICHRIS,9555.86,0.0,0.0,0.0,3,0.0,0.0,0.0
SPEELI,9550.46,0.0,0.0,0.0,7,0.0,0.0,0.0
VAFSAR,9546.279999999999,0.0,0.0,0.0,5,0.0,0.0,0.0
BAPBEN,9536.86,5525.91,0.0,446.98,8,0.0,0.0,8.09
LEHDAN,9525.199999999999,0.0,0.0,0.0,4,0.0,0.0,0.0
GENLAR2,9519.74,0.0,0.0,0.0,7,0.0,0.0,0.0
DUEETH,9513.17,0.0,0.0,0.0,4,0.0,0.0,0.0
MURBRAOP,9510.970000000001,0.0,7303.98,0.0,2,3043.32,-100.0,0.0
JOHCOL,9506.3,0.0,0.0,0.0,6,0.0,0.0,0.0
BASMAR,9491.65,0.0,0.0,0.0,8,0.0,0.0,0.0
KIMMIN2,9469.24,156.98000000000002,2320.74,0.0,6,966.97,-83.8,0.0
TEUMIC,9467.58,0.0,0.0,0.0,4,0.0,0.0,0.0
GELMICPH,9444.96,0.0,0.0,0.0,5,0.0,0.0,0.0
GORDAV,9441.94,0.0,0.0,0.0,4,0.0,0.0,0.0
NELNIC,9432.369999999999,0.0,0.0,0.0,5,0.0,0.0,0.0
YUASTE,9420.27,0.0,0.0,0.0,7,0.0,0.0,0.0
BURJOS,9408.49,0.0,0.0,0.0,5,0.0,0.0,0.0
HANLIN,9394.96,0.0,0.0,0.0,3,0.0,0.0,0.0
DYMMIC,9389.48,0.0,0.0,0.0,5,0.0,0.0,0.0
PATMON,9385.95,6599.96,1779.0,0.0,5,741.25,790.4,0.0
NELJAY,9375.5,0.0,0.0,0.0,3,0.0,0.0,0.0
MANTHO,9367.0,0.0,0.0,0.0,7,0.0,0.0,0.0
MARMAR,9356.67,0.0,0.0,0.0,6,0.0,0.0,0.0
ADEKUN,9344.1,0.0,9344.1,0.0,3,3893.38,-100.0,0.0
BUSKIM,9339.75,0.0,0.0,0.0,8,0.0,0.0,0.0
BLADEB,9330.75,0.0,0.0,0.0,6,0.0,0.0,0.0
SENMIC,9329.9,0.0,0.0,0.0,5,0.0,0.0,0.0
MARDAVMD,9328.43,0.0,0.0,0.0,7,0.0,0.0,0.0
SHAELLCHI,9313.0,0.0,0.0,0.0,5,0.0,0.0,0.0
GORCHR,9311.47,0.0,0.0,0.0,7,0.0,0.0,0.0
REMRAL,9298.88,0.0,0.0,0.0,4,0.0,0.0,0.0
VAVROBRM,9293.98,7093.98,2200.0,0.0,2,916.67,673.9,0.0
PRIADA,9284.67,0.0,0.0,0.0,4,0.0,0.0,0.0
CHOIRBCH,9250.75,0.0,0.0,0.0,5,0.0,0.0,0.0
PECCHA,9245.99,0.0,9245.99,0.0,3,3852.5,-100.0,0.0
COFCHR,9228.74,0.0,0.0,0.0,7,0.0,0.0,0.0
WALCOR,9225.73,0.0,0.0,0.0,6,0.0,0.0,0.0
BLOERI,9191.5,0.0,0.0,0.0,6,0.0,0.0,0.0
PONKAY,9159.04,0.0,0.0,0.0,7,0.0,0.0,0.0
MOOJOHOP,9140.5,0.0,0.0,0.0,6,0.0,0.0,0.0
DIGERI,9121.26,0.0,0.0,0.0,5,0.0,0.0,0.0
RIOJOR,9103.54,0.0,0.0,0.0,4,0.0,0.0,0.0
KARBRI,9093.5,0.0,0.0,0.0,4,0.0,0.0,0.0
RACKAT,9088.25,0.0,0.0,0.0,8,0.0,0.0,0.0
COLANT,9064.2,0.0,0.0,0.0,6,0.0,0.0,0.0
GOLMAR,9050.47,0.0,0.0,0.0,6,0.0,0.0,0.0
LASCHR,9036.380000000001,129.0,0.0,0.0,3,0.0,0.0,0.0
DIEAAR,9028.98,0.0,0.0,0.0,5,0.0,0.0,0.0
KLAMIC,9028.91,0.0,9021.92,0.0,4,3759.13,-100.0,0.0
HOGMAR,9027.7,0.0,0.0,0.0,6,0.0,0.0,0.0
KIPDON,9001.98,0.0,0.0,0.0,3,0.0,0.0,0.0
TAQMOD,8999.53,0.0,1992.87,0.0,5,830.36,-100.0,0.0
MILTOM,8993.5,0.0,0.0,0.0,3,0.0,0.0,0.0
KOCJOA,8988.960000000001,0.0,4653.79,0.0,6,1939.08,-100.0,0.0
BALSAMWH,8977.99,0.0,78.0,0.0,7,32.5,-100.0,0.0
ACIALA,8964.15,0.0,0.0,0.0,7,0.0,0.0,0.0
SCHLAUPR,8949.96,0.0,0.0,0.0,3,0.0,0.0,0.0
PATBRIDP,8949.31,0.0,0.0,0.0,3,0.0,0.0,0.0
HORANT,8945.75,0.0,0.0,0.0,7,0.0,0.0,0.0
KIMEDW,8945.24,0.0,0.0,0.0,7,0.0,0.0,0.0
OCODER,8916.96,0.0,0.0,0.0,3,0.0,0.0,0.0
BOYCLI,8905.75,0.0,0.0,0.0,3,0.0,0.0,0.0
RYCJUA,8904.02,0.0,0.0,0.0,6,0.0,0.0,0.0
LYNFRA,8890.09,0.0,0.0,0.0,7,0.0,0.0,0.0
ANDKRICP,8882.25,0.0,0.0,0.0,7,0.0,0.0,0.0
HOENIC,8873.74,0.0,3698.94,0.0,5,1541.22,-100.0,0.0
PPNATKEV,8863.720000000001,0.0,0.0,0.0,3,0.0,0.0,0.0
ALBLAU,8861.5,333.98,1540.8600000000001,0.0,4,642.03,-48.0,0.0
TROKRI,8859.96,0.0,0.0,0.0,4,0.0,0.0,0.0
MOMALL,8849.96,0.0,0.0,0.0,6,0.0,0.0,0.0
RINCUR,8848.95,0.0,0.0,0.0,6,0.0,0.0,0.0
ANDMIC,8820.5,0.0,0.0,0.0,3,0.0,0.0,0.0
SHIROG,8799.43,0.0,0.0,0.0,6,0.0,0.0,0.0
MOUTAR,8771.95,0.0,0.0,0.0,7,0.0,0.0,0.0
VANRHO,8770.5,0.0,0.0,0.0,5,0.0,0.0,0.0
COXALE1,8756.49,0.0,0.0,0.0,4,0.0,0.0,0.0
MUEMAT,8741.03,0.0,0.0,0.0,6,0.0,0.0,0.0
KERSIB,8740.7,0.0,0.0,0.0,4,0.0,0.0,0.0
SMIAJD1,8740.5,0.0,0.0,0.0,7,0.0,0.0,0.0
CANBEN,8735.14,0.0,0.0,0.0,5,0.0,0.0,0.0
TINROB,8714.09,0.0,0.0,0.0,7,0.0,0.0,0.0
VALIVA,8705.54,0.0,0.0,0.0,7,0.0,0.0,0.0
SHUPUNNV,8703.95,0.0,0.0,0.0,3,0.0,0.0,0.0
DEGJEA,8684.08,0.0,0.0,0.0,6,0.0,0.0,0.0
LEEGRA,8664.0,0.0,0.0,0.0,5,0.0,0.0,0.0
ROSANTRV,8661.04,0.0,0.0,0.0,4,0.0,0.0,0.0
ANSASISB,8640.51,0.0,0.0,0.0,7,0.0,0.0,0.0
MUIJOH,8640.5,0.0,0.0,0.0,4,0.0,0.0,0.0
MCCFAM,8624.5,0.0,0.0,0.0,7,0.0,0.0,0.0
CHOANE,8617.93,0.0,177.0,0.0,4,73.75,-100.0,0.0
SCHPET,8603.48,0.0,0.0,0.0,5,0.0,0.0,0.0
PINMIC,8589.24,0.0,0.0,0.0,7,0.0,0.0,0.0
PATAMIPA,8578.99,971.0,7298.0,0.0,3,3040.83,-68.1,0.0
LEEALI,8547.44,3377.62,4013.86,0.0,6,1672.44,102.0,0.0
SCHANT,8537.5,0.0,0.0,0.0,7,0.0,0.0,0.0
JANUPA,8533.9,3971.99,4561.91,0.0,3,1900.8,109.0,0.0
MARRIC,8517.97,0.0,0.0,0.0,4,0.0,0.0,0.0
JANREBP,8499.79,2799.85,5471.71,0.0,7,2279.88,22.8,0.0
PAPDAV,8496.970000000001,0.0,0.0,0.0,2,0.0,0.0,0.0
LEEPAU,8492.75,0.0,0.0,0.0,4,0.0,0.0,0.0
MICMAROP,8489.0,0.0,0.0,0.0,4,0.0,0.0,0.0
PATDEE,8470.5,0.0,0.0,0.0,6,0.0,0.0,0.0
NORVID,8464.970000000001,0.0,0.0,0.0,3,0.0,0.0,0.0
SOMMEDAU,8439.9,839.98,6489.92,0.0,5,2704.13,-68.9,0.0
PPMATJOS,8436.98,0.0,0.0,0.0,3,0.0,0.0,0.0
BADATTCH,8428.9,0.0,0.0,0.0,5,0.0,0.0,0.0
ZIEMAR,8402.97,0.0,0.0,0.0,2,0.0,0.0,0.0
MAARUB,8397.970000000001,0.0,0.0,0.0,3,0.0,0.0,0.0
KHAFAI,8397.95,1185.0,1912.0,0.0,5,796.67,48.7,0.0
KEAMIC,8396.5,0.0,0.0,0.0,7,0.0,0.0,0.0
PPBRANIR,8395.99,0.0,0.0,0.0,2,0.0,0.0,0.0
KIRMIC,8380.97,0.0,0.0,0.0,5,0.0,0.0,0.0
BJOPAKU,8354.5,0.0,0.0,0.0,4,0.0,0.0,0.0
POWJOS,8344.95,0.0,0.0,0.0,7,0.0,0.0,0.0
LEURINCHI,8339.0,189.0,1709.3700000000001,0.0,7,712.24,-73.5,0.0
PPHAMJAM,8337.96,0.0,0.0,0.0,2,0.0,0.0,0.0
COLJEF,8325.0,0.0,0.0,0.0,4,0.0,0.0,0.0
SHAVIKGU,8317.87,0.0,0.0,0.0,4,0.0,0.0,0.0
GRARAVOL,8301.25,0.0,0.0,0.0,7,0.0,0.0,0.0
SOHMUHLA,8261.53,1235.21,3089.15,0.0,6,1287.15,-4.0,0.0
KOUCAR,8230.74,4880.8099999999995,3349.9300000000003,362.99,5,1395.8,249.7,7.44
NICVIN,8218.96,0.0,0.0,0.0,7,0.0,0.0,0.0
SHAHENRY,8212.5,0.0,0.0,0.0,3,0.0,0.0,0.0
MELADIPR,8197.95,0.0,0.0,0.0,4,0.0,0.0,0.0
SOHMUHLAK,8179.39,1070.15,3495.31,0.0,6,1456.38,-26.5,0.0
BRANEC,8149.5,0.0,0.0,0.0,5,0.0,0.0,0.0
JAKJOA,8147.0,0.0,0.0,0.0,3,0.0,0.0,0.0
LIMJIM,8146.69,0.0,0.0,0.0,6,0.0,0.0,0.0
KRUKEV,8142.24,0.0,0.0,0.0,5,0.0,0.0,0.0
KILHALLZ,8110.87,271.97,380.94000000000005,0.0,5,158.73,71.3,0.0
COZNANLG1,8044.05,0.0,0.0,0.0,5,0.0,0.0,0.0
PPHANEMI,8018.96,0.0,0.0,0.0,2,0.0,0.0,0.0
JOBSEJEL,8017.349999999999,138.98,889.94,0.0,6,370.81,-62.5,0.0
ADAAMMVAL,8001.0,0.0,0.0,0.0,4,0.0,0.0,0.0
GROGAR,7996.749999999999,333.96000000000004,455.94,0.0,3,189.98,75.8,0.0
JANSARVA,7971.5,0.0,0.0,0.0,4,0.0,0.0,0.0
NICRIC,7968.97,0.0,0.0,0.0,4,0.0,0.0,0.0
DANALE,7961.530000000001,0.0,0.0,0.0,6,0.0,0.0,0.0
TSODIM,7961.45,0.0,0.0,0.0,5,0.0,0.0,0.0
JUNALE,7887.9400000000005,0.0,0.0,0.0,7,0.0,0.0,0.0
GALWIL,7883.95,0.0,0.0,0.0,5,0.0,0.0,0.0
LEGACYDNTL,7867.0,0.0,0.0,0.0,2,0.0,0.0,0.0
ZIOGOR,7857.9,0.0,0.0,0.0,7,0.0,0.0,0.0
KAKJAM,7848.25,0.0,0.0,0.0,6,0.0,0.0,0.0
ODEDEB,7845.0,0.0,0.0,0.0,3,0.0,0.0,0.0
MAJMIC,7834.95,0.0,0.0,0.0,8,0.0,0.0,0.0
HYDSHE,7825.07,456.97,155.99,0.0,7,65.0,603.1,0.0
TUNPER,7823.09,0.0,0.0,0.0,6,0.0,0.0,0.0
OPHKARA,7820.55,0.0,0.0,0.0,6,0.0,0.0,0.0
BANROH,7811.4,290.73,3229.1800000000003,0.0,7,1345.49,-78.4,0.0
MONREB,7795.25,0.0,0.0,0.0,6,0.0,0.0,0.0
CHRGIN,7791.05,0.0,0.0,0.0,7,0.0,0.0,0.0
MARDAN,7773.02,0.0,0.0,0.0,6,0.0,0.0,0.0
GUZLUI,7767.49,0.0,0.0,0.0,2,0.0,0.0,0.0
SEKKAT,7756.41,0.0,0.0,0.0,8,0.0,0.0,0.0
MALMAR,7700.67,0.0,4380.96,0.0,5,1825.4,-100.0,0.0
ERCBRY,7698.48,0.0,0.0,0.0,3,0.0,0.0,0.0
GERJOH,7692.91,0.0,0.0,0.0,3,0.0,0.0,0.0
OBEGARSCN,7687.5,0.0,5125.0,0.0,1,2135.42,-100.0,0.0
WADTAMSH,7683.43,0.0,0.0,0.0,5,0.0,0.0,0.0
SURMAN,7682.93,0.0,0.0,0.0,5,0.0,0.0,0.0
SHUPUN,7675.0,0.0,0.0,0.0,6,0.0,0.0,0.0
KINGWAY,7674.25,0.0,0.0,0.0,3,0.0,0.0,0.0
LARCLA,7673.41,0.0,0.0,0.0,6,0.0,0.0,0.0
QAHOTTPLA,7656.87,0.0,0.0,0.0,7,0.0,0.0,0.0
RYNTHO,7654.77,0.0,0.0,0.0,7,0.0,0.0,0.0
DELRAL,7631.47,0.0,0.0,0.0,4,0.0,0.0,0.0
OLORIT,7631.33,0.0,0.0,0.0,5,0.0,0.0,0.0
MUIJOHLE,7630.719999999999,0.0,3822.84,0.0,4,1592.85,-100.0,0.0
PARSTEV,7625.0,0.0,0.0,0.0,7,0.0,0.0,0.0
BRADIA,7618.5,0.0,0.0,0.0,4,0.0,0.0,0.0
BENVAL,7613.18,0.0,0.0,0.0,7,0.0,0.0,0.0
FOEWIL,7595.860000000001,267.98,1556.03,0.0,6,648.35,-58.7,0.0
MATJOSBL,7589.97,0.0,0.0,0.0,6,0.0,0.0,0.0
FABKAT,7578.0,0.0,0.0,0.0,3,0.0,0.0,0.0
ATLZEL,7573.34,0.0,0.0,0.0,7,0.0,0.0,0.0
SIGREI,7562.0,0.0,0.0,0.0,5,0.0,0.0,0.0
PULPETSEN,7535.76,0.0,4239.77,0.0,7,1766.57,-100.0,0.0
ELKHAL,7526.75,0.0,0.0,0.0,9,0.0,0.0,0.0
CHOIRBFUL,7521.889999999999,0.0,0.0,0.0,6,0.0,0.0,0.0
STOMARCMER,7516.0,0.0,0.0,0.0,5,0.0,0.0,0.0
YERROD,7507.5,0.0,0.0,0.0,5,0.0,0.0,0.0
PASKAR,7505.55,891.74,2705.73,0.0,6,1127.39,-20.9,0.0
PETBRO,7496.97,0.0,2666.98,0.0,5,1111.24,-100.0,0.0
GIACAR,7481.0,0.0,0.0,0.0,6,0.0,0.0,0.0
MALJAM,7478.04,0.0,0.0,0.0,7,0.0,0.0,0.0
SWEMAT,7457.84,1208.98,3951.94,0.0,6,1646.64,-26.6,0.0
OPHKAROF,7455.35,0.0,0.0,0.0,5,0.0,0.0,0.0
GOLMICH,7450.15,0.0,0.0,0.0,5,0.0,0.0,0.0
ZWICHR,7449.57,0.0,0.0,0.0,3,0.0,0.0,0.0
ROUWIL,7434.42,0.0,0.0,0.0,3,0.0,0.0,0.0
FARSALPH,7433.0,0.0,0.0,0.0,3,0.0,0.0,0.0
CIACAE,7432.5,0.0,0.0,0.0,5,0.0,0.0,0.0
JONDAVNV,7422.75,852.78,2969.52,90.97999999999999,3,1237.3,-31.1,10.67
LEWDAV,7419.1,0.0,0.0,0.0,6,0.0,0.0,0.0
PRINIC,7417.73,0.0,0.0,0.0,4,0.0,0.0,0.0
EGGJAM,7412.71,478.99,169.0,0.0,3,70.42,580.2,0.0
GARALP,7394.86,0.0,0.0,0.0,6,0.0,0.0,0.0
MORSCO,7394.0,0.0,0.0,0.0,3,0.0,0.0,0.0
GONPRA,7380.55,0.0,0.0,0.0,4,0.0,0.0,0.0
ALLMATT,7374.45,0.0,0.0,0.0,5,0.0,0.0,0.0
MILAND,7367.75,0.0,0.0,0.0,6,0.0,0.0,0.0
SATHARNA,7359.53,4479.71,2879.82,239.99,3,1199.93,273.3,5.36
KNAGJASOLA,7347.49,0.0,105.0,0.0,4,43.75,-100.0,0.0
SPRTODNA,7343.44,0.0,0.0,0.0,4,0.0,0.0,0.0
LAUVIC,7331.0,0.0,0.0,0.0,6,0.0,0.0,0.0
MONMARNV,7317.25,0.0,0.0,0.0,3,0.0,0.0,0.0
CHUKAB,7311.75,0.0,3625.0,0.0,4,1510.42,-100.0,0.0
HERCARMU,7305.849999999999,3409.06,3896.79,45.0,5,1623.66,110.0,1.32
URBEDW,7298.21,0.0,0.0,0.0,7,0.0,0.0,0.0
ARANAD,7260.91,3316.45,1658.8700000000001,869.0,5,691.2,379.8,26.2
HAUREB,7250.5,0.0,0.0,0.0,4,0.0,0.0,0.0
KUNLIY,7238.48,0.0,0.0,0.0,3,0.0,0.0,0.0
DEVREE,7232.58,0.0,0.0,0.0,4,0.0,0.0,0.0
SAMJACD1,7231.47,0.0,0.0,0.0,5,0.0,0.0,0.0
SCUKAT,7211.5,0.0,0.0,0.0,2,0.0,0.0,0.0
BORDEMNV,7175.530000000001,0.0,0.0,0.0,5,0.0,0.0,0.0
PHIJOSCH,7164.01,0.0,0.0,0.0,6,0.0,0.0,0.0
GARJEF,7163.62,0.0,0.0,0.0,7,0.0,0.0,0.0
CREJASN,7159.1,0.0,0.0,0.0,7,0.0,0.0,0.0
HWAMIN,7153.09,0.0,0.0,0.0,5,0.0,0.0,0.0
JAIMAN,7153.05,0.0,0.0,0.0,9,0.0,0.0,0.0
ROSJAS,7140.0,0.0,0.0,0.0,3,0.0,0.0,0.0
DIFCHAPR,7129.5,0.0,4427.0,0.0,5,1844.58,-100.0,0.0
TUCAAR,7122.99,1455.0,3168.0,0.0,4,1320.0,10.2,0.0
OBEGARDHB,7117.58,0.0,470.99,0.0,6,196.25,-100.0,0.0
KAREMIOP,7116.45,0.0,1271.99,0.0,5,530.0,-100.0,0.0
PPGALCHR,7089.99,0.0,0.0,0.0,2,0.0,0.0,0.0
PANNIC,7078.5,0.0,0.0,0.0,4,0.0,0.0,0.0
PPSCHJAS,7051.98,0.0,0.0,0.0,2,0.0,0.0,0.0
APTJAS,7042.98,0.0,0.0,0.0,7,0.0,0.0,0.0
ORLGIN,7036.97,0.0,0.0,0.0,3,0.0,0.0,0.0
ARANADD,7033.0,0.0,0.0,0.0,4,0.0,0.0,0.0
NOZASH,7028.45,0.0,0.0,0.0,6,0.0,0.0,0.0
SALDAN,7010.94,0.0,0.0,0.0,3,0.0,0.0,0.0
NIEJOS,6991.49,6991.49,0.0,0.0,3,0.0,0.0,0.0
SALSTECH,6983.1900000000005,0.0,0.0,0.0,8,0.0,0.0,0.0
SHUGAR,6974.83,0.0,0.0,0.0,5,0.0,0.0,0.0
LAMLOR,6973.57,1572.08,2701.82,0.0,7,1125.76,39.6,0.0
ADAAMMOAK,6972.09,0.0,0.0,0.0,6,0.0,0.0,0.0
SERMAR,6966.12,0.0,0.0,0.0,6,0.0,0.0,0.0
ADATHOAH,6965.75,0.0,0.0,0.0,5,0.0,0.0,0.0
CHOKRI,6962.24,0.0,0.0,0.0,6,0.0,0.0,0.0
SHAATI,6957.95,2317.86,4640.09,0.0,6,1933.37,19.9,0.0
RESVER,6927.48,3694.5,3232.98,391.5,7,1347.08,174.3,10.6
LEEJIW,6919.42,524.96,3172.71,0.0,5,1321.96,-60.3,0.0
SIMJOR,6909.93,0.0,0.0,0.0,7,0.0,0.0,0.0
OGAVIN,6893.62,4169.92,2253.71,3025.96,5,939.05,344.1,72.57
MURBER,6892.37,0.0,0.0,0.0,4,0.0,0.0,0.0
APPAAR,6884.0,0.0,0.0,0.0,5,0.0,0.0,0.0
DREMATCH,6868.27,0.0,0.0,0.0,7,0.0,0.0,0.0
MICANT,6868.25,0.0,0.0,0.0,6,0.0,0.0,0.0
KOEMIC,6858.5,0.0,0.0,0.0,2,0.0,0.0,0.0
PATDHAMP,6849.97,0.0,0.0,0.0,3,0.0,0.0,0.0
PRAMAR,6834.13,5364.33,1469.8,0.0,6,612.42,775.9,0.0
STAROB,6817.0,0.0,0.0,0.0,3,0.0,0.0,0.0
DEAEBE,6816.27,0.0,0.0,0.0,3,0.0,0.0,0.0
TRIPAY,6800.79,0.0,0.0,0.0,7,0.0,0.0,0.0
TAUMICLI,6798.0599999999995,0.0,0.0,0.0,4,0.0,0.0,0.0
ROSDER,6783.12,0.0,0.0,0.0,4,0.0,0.0,0.0
GOMKEN,6772.98,0.0,0.0,0.0,4,0.0,0.0,0.0
SANMAR,6767.0,0.0,0.0,0.0,3,0.0,0.0,0.0
FRAJIM,6765.0,0.0,0.0,0.0,3,0.0,0.0,0.0
HILSTE,6742.9400000000005,0.0,1505.99,0.0,3,627.5,-100.0,0.0
BICEVA,6727.49,0.0,0.0,0.0,6,0.0,0.0,0.0
JOYALEJO,6726.97,0.0,6726.97,0.0,6,2802.9,-100.0,0.0
RAZLAN,6723.98,2420.0,4303.98,1501.99,4,1793.32,34.9,62.07
SLAWILL,6723.97,0.0,0.0,0.0,2,0.0,0.0,0.0
NICERI,6718.469999999999,0.0,0.0,0.0,4,0.0,0.0,0.0
SAGCRI,6717.79,0.0,0.0,0.0,6,0.0,0.0,0.0
ZAUELI,6701.91,0.0,0.0,0.0,4,0.0,0.0,0.0
WAKLAK,6699.71,0.0,0.0,0.0,6,0.0,0.0,0.0
GUSROY,6692.27,0.0,0.0,0.0,8,0.0,0.0,0.0
MOHKHA,6690.6,0.0,0.0,0.0,8,0.0,0.0,0.0
ADAAMMHOM,6682.74,0.0,449.99,0.0,5,187.5,-100.0,0.0
ANAANI,6681.96,1149.0,0.0,0.0,2,0.0,0.0,0.0
MILJOH,6671.76,0.0,0.0,0.0,7,0.0,0.0,0.0
VITGAI,6661.33,198.99,2293.38,0.0,6,955.58,-79.2,0.0
MALBLYN,6659.5,0.0,0.0,0.0,3,0.0,0.0,0.0
JOSRAM,6657.5599999999995,0.0,0.0,0.0,7,0.0,0.0,0.0
SYDSHA,6657.0,0.0,0.0,0.0,3,0.0,0.0,0.0
DELDEA,6652.54,232.22000000000003,1302.87,0.0,7,542.86,-57.2,0.0
HILMIC,6651.4,0.0,0.0,0.0,4,0.0,0.0,0.0
MAHHAR,6643.0,0.0,0.0,0.0,7,0.0,0.0,0.0
BUEROS,6638.21,0.0,0.0,0.0,6,0.0,0.0,0.0
AGUJUA,6594.96,0.0,0.0,0.0,2,0.0,0.0,0.0
WARAJM,6588.75,0.0,0.0,0.0,7,0.0,0.0,0.0
DZAJOH,6583.0,0.0,0.0,0.0,4,0.0,0.0,0.0
CHAMELAUR,6580.32,0.0,0.0,0.0,7,0.0,0.0,0.0
GROKON,6565.49,0.0,0.0,0.0,3,0.0,0.0,0.0
MCCJES,6497.5,0.0,0.0,0.0,4,0.0,0.0,0.0
GRIKEN,6496.0,0.0,0.0,0.0,6,0.0,0.0,0.0
